drug,protein,ensp_id,sig_id
CHEMBL319037,P03905,ENSP00000354961,REP.A024_HA1E_24H:E19
CHEMBL282290,P03905,ENSP00000354961,REP.A013_PC3_24H:D07
CHEMBL213538,P03905,ENSP00000354961,LJP008_A549_24H:J07
CHEMBL3357657,P03905,ENSP00000354961,LJP006_SKBR3_3H:B07
CHEMBL372020,P03905,ENSP00000354961,REP.A026_HA1E_24H:A07
CHEMBL213538,P03905,ENSP00000354961,REP.A021_YAPC_24H:O13
CHEMBL57347,P03905,ENSP00000354961,REP.A006_YAPC_24H:C01
CHEMBL146359,P03905,ENSP00000354961,REP.A018_YAPC_24H:F19
CHEMBL109405,P03905,ENSP00000354961,REP.A005_YAPC_24H:F13
CHEMBL59836,P03905,ENSP00000354961,REP.A014_HA1E_24H:P01
CHEMBL400236,P03905,ENSP00000354961,REP.A008_YAPC_24H:O07
CHEMBL3589663,P03905,ENSP00000354961,REP.A019_PC3_24H:J01
CHEMBL3628365,P03905,ENSP00000354961,LJP008_CD34_24H:O07
CHEMBL319037,P03905,ENSP00000354961,REP.A023_PC3_24H:G01
CHEMBL213457,P03905,ENSP00000354961,REP.A027_HA1E_24H:N07
CHEMBL1214932,P03905,ENSP00000354961,REP.A014_HT29_24H:P01
CHEMBL256154,P03905,ENSP00000354961,REP.A012_PC3_24H:A19
CHEMBL202656,P03905,ENSP00000354961,REP.A001_HT29_24H:C01
CHEMBL44312,P03905,ENSP00000354961,LPROT001_A375_6H:F21
CHEMBL207794,P03905,ENSP00000354961,REP.A002_HELA_24H:G01
CHEMBL3286556,P03905,ENSP00000354961,LJP008_NPC.TAK_24H:L19
CHEMBL109405,P03905,ENSP00000354961,REP.A007_MCF7_24H:C01
CHEMBL517866,P03905,ENSP00000354961,REP.A007_PC3_24H:H19
CHEMBL654,P03905,ENSP00000354961,REP.A003_PC3_24H:M19
CHEMBL3589662,P03905,ENSP00000354961,LJP009_A549_24H:I01
CHEMBL3325745,P03905,ENSP00000354961,REP.A027_MCF7_24H:L13
CHEMBL3589662,P03905,ENSP00000354961,LJP009_NPC_24H:I01
CHEMBL193726,P03905,ENSP00000354961,LJP005_BT20_24H:P01
CHEMBL310867,P03905,ENSP00000354961,REP.A007_YAPC_24H:H19
CHEMBL44312,P03905,ENSP00000354961,LJP008_SKL_24H:D19
CHEMBL145081,P03905,ENSP00000354961,REP.A007_YAPC_24H:C01
CHEMBL21156,P03905,ENSP00000354961,REP.A008_HT29_24H:H19
CHEMBL44,P03905,ENSP00000354961,REP.A023_HA1E_24H:H19
CHEMBL302741,P03905,ENSP00000354961,REP.A008_A375_24H:F01
CHEMBL3589663,P03905,ENSP00000354961,REP.A019_A375_24H:J01
CHEMBL213538,P03905,ENSP00000354961,LJP008_NPC.CAS9_24H:J07
CHEMBL435814,P03905,ENSP00000354961,REP.A005_HT29_24H:E19
CHEMBL3589662,P03905,ENSP00000354961,LJP009_HCC515_24H:I01
CHEMBL44312,P03905,ENSP00000354961,LJP008_HME1_24H:D19
CHEMBL319037,P03905,ENSP00000354961,REP.A004_PC3_24H:F01
CHEMBL214291,P03905,ENSP00000354961,REP.A001_HELA_24H:H19
CHEMBL42557,P03905,ENSP00000354961,LPROT001_A375_6H:F19
CHEMBL319037,P03905,ENSP00000354961,REP.A014_HT29_24H:N13
CHEMBL109783,P03905,ENSP00000354961,REP.A024_HA1E_24H:H13
CHEMBL202696,P03905,ENSP00000354961,REP.A004_PC3_24H:O13
CHEMBL59891,P03905,ENSP00000354961,REP.A015_MCF7_24H:C13
CHEMBL115600,P03905,ENSP00000354961,REP.A006_A375_24H:H07
CHEMBL382277,P03905,ENSP00000354961,REP.A006_YAPC_24H:H07
CHEMBL476312,P03905,ENSP00000354961,LJP007_NPC.TAK_24H:B13
CHEMBL319037,P03905,ENSP00000354961,REP.A018_YAPC_24H:O19
CHEMBL3589662,P03905,ENSP00000354961,REP.A019_HT29_24H:J01
CHEMBL283989,P03905,ENSP00000354961,REP.A008_HT29_24H:O13
CHEMBL193726,P03905,ENSP00000354961,LJP005_SKBR3_24H:P01
CHEMBL21156,P03905,ENSP00000354961,REP.A014_A375_24H:N13
CHEMBL135,P03905,ENSP00000354961,REP.A027_HA1E_24H:N07
CHEMBL3589663,P03905,ENSP00000354961,REP.A019_YAPC_24H:J01
CHEMBL950,P03905,ENSP00000354961,REP.A013_MCF7_24H:K13
CHEMBL435814,P03905,ENSP00000354961,REP.A007_HA1E_24H:A19
CHEMBL400987,P03905,ENSP00000354961,REP.A011_YAPC_24H:A13
CHEMBL135,P03905,ENSP00000354961,REP.A005_HT29_24H:F13
CHEMBL70,P03905,ENSP00000354961,REP.A001_YAPC_24H:C01
CHEMBL319037,P03905,ENSP00000354961,REP.A024_MCF7_24H:E19
CHEMBL181840,P03905,ENSP00000354961,REP.A019_YAPC_24H:D13
CHEMBL392690,P03905,ENSP00000354961,LPROT001_NPC.TAK_6H:G24
CHEMBL111184,P03905,ENSP00000354961,REP.A024_A375_24H:H13
CHEMBL394614,P03905,ENSP00000354961,REP.A008_HA1E_24H:I01
CHEMBL3589662,P03905,ENSP00000354961,REP.A019_MCF7_24H:J01
CHEMBL3604497,P03905,ENSP00000354961,REP.A022_YAPC_24H:I07
CHEMBL213457,P03905,ENSP00000354961,REP.A027_A375_24H:N07
CHEMBL392464,P03905,ENSP00000354961,REP.A004_YAPC_24H:E07
CHEMBL214291,P03905,ENSP00000354961,REP.A027_A375_24H:N07
CHEMBL212349,P03905,ENSP00000354961,LJP008_CD34_24H:J07
CHEMBL80619,P03905,ENSP00000354961,REP.A019_HA1E_24H:L19
CHEMBL206697,P03905,ENSP00000354961,REP.A022_HT29_24H:N01
CHEMBL3402678,P03905,ENSP00000354961,REP.A001_HELA_24H:D07
CHEMBL3589662,P03905,ENSP00000354961,REP.A019_HELA_24H:J01
CHEMBL319037,P03905,ENSP00000354961,REP.A010_HELA_24H:M01
CHEMBL435814,P03905,ENSP00000354961,REP.A021_HT29_24H:E01
CHEMBL809,P03905,ENSP00000354961,REP.A022_A375_24H:N01
CHEMBL3604843,P03905,ENSP00000354961,REP.A015_MCF7_24H:L07
CHEMBL49176,P03905,ENSP00000354961,REP.A024_A375_24H:H13
CHEMBL256154,P03905,ENSP00000354961,LPROT003_A549_6H:E22
CHEMBL3286598,P03905,ENSP00000354961,REP.A018_YAPC_24H:C13
CHEMBL3589665,P03905,ENSP00000354961,LJP009_NPC.CAS9_24H:I01
CHEMBL349018,P03905,ENSP00000354961,REP.A024_HT29_24H:H13
CHEMBL62858,P03905,ENSP00000354961,REP.A019_HA1E_24H:D13
CHEMBL3594232,P03905,ENSP00000354961,REP.A027_YAPC_24H:E13
CHEMBL3604842,P03905,ENSP00000354961,REP.A006_YAPC_24H:H07
CHEMBL3604499,P03905,ENSP00000354961,REP.A022_PC3_24H:I07
CHEMBL308593,P03905,ENSP00000354961,REP.A003_HELA_24H:J07
CHEMBL319037,P03905,ENSP00000354961,REP.A010_YAPC_24H:M01
CHEMBL278849,P03905,ENSP00000354961,REP.A008_MCF7_24H:O13
CHEMBL383873,P03905,ENSP00000354961,REP.A012_HELA_24H:P01
CHEMBL319037,P03905,ENSP00000354961,REP.A014_YAPC_24H:N13
CHEMBL394614,P03905,ENSP00000354961,REP.A008_A375_24H:I01
CHEMBL60270,P03905,ENSP00000354961,REP.A015_PC3_24H:K01
CHEMBL310867,P03905,ENSP00000354961,REP.A014_HELA_24H:I07
CHEMBL44,P03905,ENSP00000354961,REP.A017_PC3_24H:C13
CHEMBL21156,P03905,ENSP00000354961,REP.A010_HELA_24H:M01
CHEMBL419471,P03905,ENSP00000354961,REP.A023_HA1E_24H:D13
CHEMBL3259917,P03905,ENSP00000354961,REP.A027_MCF7_24H:N07
CHEMBL435814,P03905,ENSP00000354961,REP.A010_HA1E_24H:H01
CHEMBL384364,P03905,ENSP00000354961,REP.A003_A375_24H:K13
CHEMBL3133821,P03905,ENSP00000354961,LPROT002_A375_6H:P03
CHEMBL205205,P03905,ENSP00000354961,REP.A007_HA1E_24H:J01
CHEMBL59532,P03905,ENSP00000354961,REP.A018_HELA_24H:N01
CHEMBL144493,P03905,ENSP00000354961,REP.A027_YAPC_24H:N07
CHEMBL506033,P03905,ENSP00000354961,REP.A006_HA1E_24H:H07
CHEMBL231812,P03905,ENSP00000354961,REP.A007_HA1E_24H:C13
CHEMBL231812,P03905,ENSP00000354961,REP.A006_HA1E_24H:B07
CHEMBL409026,P03905,ENSP00000354961,REP.A015_PC3_24H:K01
CHEMBL400236,P03905,ENSP00000354961,REP.A006_HA1E_24H:P13
CHEMBL60270,P03905,ENSP00000354961,REP.A015_HT29_24H:K01
CHEMBL3604843,P03905,ENSP00000354961,REP.A015_A375_24H:L07
CHEMBL351200,P03905,ENSP00000354961,REP.A001_MCF7_24H:B13
CHEMBL135,P03905,ENSP00000354961,REP.A027_HT29_24H:N07
CHEMBL128184,P03905,ENSP00000354961,REP.A008_A375_24H:F01
CHEMBL409026,P03905,ENSP00000354961,REP.A008_A375_24H:L07
CHEMBL382277,P03905,ENSP00000354961,REP.A006_HT29_24H:H07
CHEMBL231812,P03905,ENSP00000354961,REP.A007_PC3_24H:C13
CHEMBL3259917,P03905,ENSP00000354961,REP.A005_YAPC_24H:F13
CHEMBL288447,P03905,ENSP00000354961,LPROT002_A549_6H:E21
CHEMBL213457,P03905,ENSP00000354961,REP.A027_PC3_24H:N07
CHEMBL256154,P03905,ENSP00000354961,LPROT002_A375_6H:F23
CHEMBL3286556,P03905,ENSP00000354961,LPROT001_NPC.TAK_6H:G18
CHEMBL372020,P03905,ENSP00000354961,REP.A005_MCF7_24H:F13
CHEMBL283989,P03905,ENSP00000354961,REP.A013_YAPC_24H:D07
CHEMBL3325745,P03905,ENSP00000354961,REP.A027_HA1E_24H:L13
CHEMBL21156,P03905,ENSP00000354961,REP.A008_YAPC_24H:H19
CHEMBL42557,P03905,ENSP00000354961,LJP008_NPC.TAK_24H:D19
CHEMBL255312,P03905,ENSP00000354961,LPROT003_A549_6H:E20
CHEMBL75177,P03905,ENSP00000354961,REP.A003_YAPC_24H:G07
CHEMBL950,P03905,ENSP00000354961,REP.A013_YAPC_24H:K13
CHEMBL3589663,P03905,ENSP00000354961,LJP009_ASC.C_24H:I01
CHEMBL256154,P03905,ENSP00000354961,LPROT003_A549_6H:E24
CHEMBL438257,P03905,ENSP00000354961,REP.A022_HT29_24H:N01
CHEMBL220535,P03905,ENSP00000354961,REP.A009_HT29_24H:B13
CHEMBL254198,P03905,ENSP00000354961,REP.A003_HA1E_24H:K13
CHEMBL203211,P03905,ENSP00000354961,REP.A028_YAPC_24H:B13
CHEMBL21156,P03905,ENSP00000354961,REP.A023_PC3_24H:G01
CHEMBL62858,P03905,ENSP00000354961,REP.A019_YAPC_24H:D13
CHEMBL320906,P03905,ENSP00000354961,REP.A008_HELA_24H:H19
CHEMBL21156,P03905,ENSP00000354961,REP.A018_HT29_24H:O19
CHEMBL3286556,P03905,ENSP00000354961,LPROT001_MCF7_6H:G17
CHEMBL21156,P03905,ENSP00000354961,REP.A014_MCF7_24H:N13
CHEMBL3589665,P03905,ENSP00000354961,LJP009_ASC_24H:I01
CHEMBL181840,P03905,ENSP00000354961,REP.A019_HELA_24H:D13
CHEMBL319037,P03905,ENSP00000354961,REP.A024_A375_24H:E19
CHEMBL214291,P03905,ENSP00000354961,REP.A005_HT29_24H:F13
CHEMBL310867,P03905,ENSP00000354961,REP.A004_HA1E_24H:F01
CHEMBL224545,P03905,ENSP00000354961,REP.A001_HT29_24H:I01
CHEMBL3604843,P03905,ENSP00000354961,REP.A006_A375_24H:H07
CHEMBL44312,P03905,ENSP00000354961,LPROT001_PC3_6H:F24
CHEMBL42557,P03905,ENSP00000354961,LJP008_HCC515_24H:D19
CHEMBL396013,P03905,ENSP00000354961,REP.A026_A375_24H:N01
CHEMBL27769,P03905,ENSP00000354961,REP.A003_YAPC_24H:M07
CHEMBL250483,P03905,ENSP00000354961,REP.A011_MCF7_24H:M13
CHEMBL255312,P03905,ENSP00000354961,LJP005_HCC515_24H:J01
CHEMBL3286556,P03905,ENSP00000354961,LJP008_NPC.CAS9_24H:L19
CHEMBL115600,P03905,ENSP00000354961,REP.A015_HELA_24H:L07
CHEMBL506033,P03905,ENSP00000354961,REP.A018_YAPC_24H:E13
CHEMBL70,P03905,ENSP00000354961,REP.A001_PC3_24H:C01
CHEMBL220587,P03905,ENSP00000354961,REP.A009_HELA_24H:B13
CHEMBL319037,P03905,ENSP00000354961,REP.A008_YAPC_24H:H19
CHEMBL104904,P03905,ENSP00000354961,REP.A020_PC3_24H:A13
CHEMBL212349,P03905,ENSP00000354961,REP.A021_YAPC_24H:O13
CHEMBL80619,P03905,ENSP00000354961,REP.A019_A375_24H:L19
CHEMBL3604499,P03905,ENSP00000354961,REP.A022_HT29_24H:I07
CHEMBL3425950,P03905,ENSP00000354961,REP.A001_MCF7_24H:M13
CHEMBL109405,P03905,ENSP00000354961,REP.A027_YAPC_24H:N07
CHEMBL296228,P03905,ENSP00000354961,REP.A026_HT29_24H:M01
CHEMBL75188,P03905,ENSP00000354961,REP.A006_HELA_24H:C01
CHEMBL278849,P03905,ENSP00000354961,REP.A008_A375_24H:O13
CHEMBL571610,P03905,ENSP00000354961,LPROT003_A549_6H:K16
CHEMBL3589665,P03905,ENSP00000354961,LJP009_ASC.C_24H:I01
CHEMBL302741,P03905,ENSP00000354961,REP.A015_YAPC_24H:L07
CHEMBL211210,P03905,ENSP00000354961,REP.A006_A375_24H:B07
CHEMBL1090360,P03905,ENSP00000354961,REP.A016_HA1E_24H:K13
CHEMBL495232,P03905,ENSP00000354961,REP.A003_MCF7_24H:J19
CHEMBL3325745,P03905,ENSP00000354961,REP.A027_A375_24H:L13
CHEMBL216736,P03905,ENSP00000354961,REP.A027_YAPC_24H:L01
CHEMBL3330410,P03905,ENSP00000354961,REP.A019_HT29_24H:M07
CHEMBL3604842,P03905,ENSP00000354961,REP.A006_A375_24H:H07
CHEMBL57347,P03905,ENSP00000354961,REP.A006_HT29_24H:C01
CHEMBL102010,P03905,ENSP00000354961,REP.A020_HT29_24H:A13
CHEMBL3330410,P03905,ENSP00000354961,REP.A019_PC3_24H:M07
CHEMBL283989,P03905,ENSP00000354961,REP.A008_HA1E_24H:O13
CHEMBL213481,P03905,ENSP00000354961,REP.A027_PC3_24H:D07
CHEMBL42557,P03905,ENSP00000354961,LJP008_A375_24H:D19
CHEMBL517866,P03905,ENSP00000354961,REP.A007_A375_24H:H19
CHEMBL256154,P03905,ENSP00000354961,LJP005_PC3_24H:J01
CHEMBL154517,P03905,ENSP00000354961,REP.A003_MCF7_24H:K13
CHEMBL59836,P03905,ENSP00000354961,REP.A005_PC3_24H:F13
CHEMBL109405,P03905,ENSP00000354961,REP.A007_HA1E_24H:C01
CHEMBL428594,P03905,ENSP00000354961,REP.A012_HT29_24H:A19
CHEMBL256154,P03905,ENSP00000354961,LJP005_MDAMB231_3H:J01
CHEMBL115600,P03905,ENSP00000354961,REP.A018_HELA_24H:E13
CHEMBL302684,P03905,ENSP00000354961,LJP009_HUVEC_24H:F19
CHEMBL256154,P03905,ENSP00000354961,LJP005_MDAMB231_24H:J01
CHEMBL3589663,P03905,ENSP00000354961,LJP009_A375_24H:I01
CHEMBL283989,P03905,ENSP00000354961,REP.A008_HELA_24H:O13
CHEMBL203186,P03905,ENSP00000354961,REP.A018_YAPC_24H:O19
CHEMBL49176,P03905,ENSP00000354961,REP.A003_HT29_24H:D13
CHEMBL3133821,P03905,ENSP00000354961,LPROT002_NPC.TAK_6H:O04
CHEMBL193726,P03905,ENSP00000354961,LJP005_PC3_24H:P01
CHEMBL3604497,P03905,ENSP00000354961,REP.A022_PC3_24H:I07
CHEMBL319037,P03905,ENSP00000354961,REP.A010_A375_24H:M01
CHEMBL245548,P03905,ENSP00000354961,REP.A025_HELA_24H:F19
CHEMBL220587,P03905,ENSP00000354961,REP.A009_MCF7_24H:B13
CHEMBL364213,P03905,ENSP00000354961,REP.A001_PC3_24H:C01
CHEMBL144493,P03905,ENSP00000354961,REP.A026_A375_24H:A07
CHEMBL81838,P03905,ENSP00000354961,REP.A019_PC3_24H:L19
CHEMBL3628365,P03905,ENSP00000354961,LJP008_A549_24H:O07
CHEMBL70,P03905,ENSP00000354961,REP.A001_HT29_24H:C01
CHEMBL322067,P03905,ENSP00000354961,REP.A024_YAPC_24H:I01
CHEMBL156639,P03905,ENSP00000354961,REP.A012_A375_24H:I01
CHEMBL44312,P03905,ENSP00000354961,LJP008_HCC515_24H:D19
CHEMBL382277,P03905,ENSP00000354961,REP.A006_HELA_24H:H07
CHEMBL203211,P03905,ENSP00000354961,REP.A028_MCF7_24H:B13
CHEMBL3604842,P03905,ENSP00000354961,REP.A015_A375_24H:L07
CHEMBL104042,P03905,ENSP00000354961,REP.A021_A375_24H:J19
CHEMBL394614,P03905,ENSP00000354961,REP.A018_HT29_24H:L07
CHEMBL378536,P03905,ENSP00000354961,REP.A012_HELA_24H:P01
CHEMBL322348,P03905,ENSP00000354961,REP.A006_A375_24H:H07
CHEMBL3589662,P03905,ENSP00000354961,LJP009_NPC.TAK_24H:I01
CHEMBL3589663,P03905,ENSP00000354961,LJP009_ASC_24H:I01
CHEMBL372020,P03905,ENSP00000354961,REP.A005_HA1E_24H:F13
CHEMBL128184,P03905,ENSP00000354961,REP.A018_HELA_24H:E13
CHEMBL264349,P03905,ENSP00000354961,REP.A005_HA1E_24H:F13
CHEMBL392464,P03905,ENSP00000354961,REP.A003_HT29_24H:A13
CHEMBL199766,P03905,ENSP00000354961,REP.A023_A375_24H:H19
CHEMBL211358,P03905,ENSP00000354961,REP.A005_HA1E_24H:F13
CHEMBL403033,P03905,ENSP00000354961,REP.A012_HA1E_24H:A19
CHEMBL256154,P03905,ENSP00000354961,LPROT003_PC3_6H:E21
CHEMBL3600689,P03905,ENSP00000354961,REP.A005_HA1E_24H:F01
CHEMBL571610,P03905,ENSP00000354961,LPROT002_MCF7_6H:L16
CHEMBL1214932,P03905,ENSP00000354961,REP.A013_YAPC_24H:M13
CHEMBL434,P03905,ENSP00000354961,REP.A014_HA1E_24H:C13
CHEMBL45827,P03905,ENSP00000354961,REP.A006_HA1E_24H:C01
CHEMBL517866,P03905,ENSP00000354961,REP.A014_HT29_24H:I07
CHEMBL59836,P03905,ENSP00000354961,REP.A014_PC3_24H:P01
CHEMBL308829,P03905,ENSP00000354961,REP.A008_HA1E_24H:O13
CHEMBL3357657,P03905,ENSP00000354961,LJP006_HS578T_3H:B07
CHEMBL21156,P03905,ENSP00000354961,REP.A023_A375_24H:G01
CHEMBL2079586,P03905,ENSP00000354961,REP.A002_HA1E_24H:D01
CHEMBL213457,P03905,ENSP00000354961,REP.A027_HT29_24H:N07
CHEMBL428594,P03905,ENSP00000354961,REP.A012_A375_24H:A19
CHEMBL357702,P03905,ENSP00000354961,REP.A021_MCF7_24H:F13
CHEMBL372020,P03905,ENSP00000354961,REP.A013_MCF7_24H:M13
CHEMBL142819,P03905,ENSP00000354961,REP.A026_HA1E_24H:F01
CHEMBL316983,P03905,ENSP00000354961,REP.A013_MCF7_24H:B13
CHEMBL212349,P03905,ENSP00000354961,LJP008_ASC_24H:J07
CHEMBL3259917,P03905,ENSP00000354961,REP.A005_HELA_24H:F13
CHEMBL517866,P03905,ENSP00000354961,REP.A008_YAPC_24H:H19
CHEMBL308593,P03905,ENSP00000354961,REP.A003_HT29_24H:J07
CHEMBL211358,P03905,ENSP00000354961,REP.A005_MCF7_24H:F13
CHEMBL49176,P03905,ENSP00000354961,REP.A024_HT29_24H:H13
CHEMBL9298CHEMBL468419,P03905,ENSP00000354961,LJP008_NPC.CAS9_24H:M07
CHEMBL517866,P03905,ENSP00000354961,REP.A014_A375_24H:I07
CHEMBL382277,P03905,ENSP00000354961,REP.A008_HA1E_24H:F01
CHEMBL60270,P03905,ENSP00000354961,REP.A011_YAPC_24H:I19
CHEMBL264349,P03905,ENSP00000354961,REP.A005_HT29_24H:F13
CHEMBL253095,P03905,ENSP00000354961,REP.A013_HT29_24H:P19
CHEMBL214903,P03905,ENSP00000354961,REP.A003_PC3_24H:M01
CHEMBL3589665,P03905,ENSP00000354961,REP.A019_HT29_24H:J01
CHEMBL145081,P03905,ENSP00000354961,REP.A026_A375_24H:A07
CHEMBL285342,P03905,ENSP00000354961,REP.A008_PC3_24H:B19
CHEMBL297068,P03905,ENSP00000354961,REP.A026_HELA_24H:M01
CHEMBL373535,P03905,ENSP00000354961,REP.A024_PC3_24H:E07
CHEMBL383873,P03905,ENSP00000354961,REP.A012_YAPC_24H:P01
CHEMBL345458,P03905,ENSP00000354961,REP.A013_HT29_24H:N01
CHEMBL3604499,P03905,ENSP00000354961,LJP007_SKL_24H:E01
CHEMBL264349,P03905,ENSP00000354961,REP.A005_PC3_24H:F13
CHEMBL154517,P03905,ENSP00000354961,REP.A003_PC3_24H:K13
CHEMBL357702,P03905,ENSP00000354961,REP.A021_PC3_24H:F13
CHEMBL253095,P03905,ENSP00000354961,REP.A013_A375_24H:P19
CHEMBL109517,P03905,ENSP00000354961,REP.A018_HELA_24H:E13
CHEMBL212349,P03905,ENSP00000354961,REP.A021_HT29_24H:O13
CHEMBL449732,P03905,ENSP00000354961,REP.A003_MCF7_24H:B07
CHEMBL44312,P03905,ENSP00000354961,LJP008_NPC.TAK_24H:D19
CHEMBL502979,P03905,ENSP00000354961,REP.A003_MCF7_24H:B07
CHEMBL193726,P03905,ENSP00000354961,LJP005_HS578T_24H:P01
CHEMBL109783,P03905,ENSP00000354961,REP.A024_PC3_24H:H13
CHEMBL45827,P03905,ENSP00000354961,REP.A006_YAPC_24H:C01
CHEMBL264349,P03905,ENSP00000354961,REP.A027_PC3_24H:N07
CHEMBL201472,P03905,ENSP00000354961,REP.A013_PC3_24H:M13
CHEMBL283989,P03905,ENSP00000354961,REP.A013_HA1E_24H:D07
CHEMBL372020,P03905,ENSP00000354961,REP.A001_MCF7_24H:H19
CHEMBL115600,P03905,ENSP00000354961,REP.A018_HA1E_24H:E13
CHEMBL44,P03905,ENSP00000354961,REP.A017_MCF7_24H:C13
CHEMBL297068,P03905,ENSP00000354961,REP.A026_A375_24H:M01
CHEMBL3133821,P03905,ENSP00000354961,REP.A028_HELA_24H:N07
CHEMBL409026,P03905,ENSP00000354961,REP.A008_YAPC_24H:L07
CHEMBL319037,P03905,ENSP00000354961,REP.A014_MCF7_24H:N13
CHEMBL12108,P03905,ENSP00000354961,REP.A021_YAPC_24H:D07
CHEMBL384403,P03905,ENSP00000354961,REP.A004_HELA_24H:O13
CHEMBL9298CHEMBL468419,P03905,ENSP00000354961,LJP008_A375_24H:M07
CHEMBL142153,P03905,ENSP00000354961,REP.A017_PC3_24H:I01
CHEMBL1337960CHEMBL95,P03905,ENSP00000354961,REP.A028_MCF7_24H:C13
CHEMBL502979,P03905,ENSP00000354961,REP.A003_YAPC_24H:B07
CHEMBL3604499,P03905,ENSP00000354961,LJP007_A549_24H:E01
CHEMBL75177,P03905,ENSP00000354961,REP.A019_HT29_24H:H01
CHEMBL255312,P03905,ENSP00000354961,LPROT003_A549_6H:E22
CHEMBL214903,P03905,ENSP00000354961,REP.A003_YAPC_24H:M01
CHEMBL3402680,P03905,ENSP00000354961,REP.A023_A375_24H:B13
CHEMBL299026,P03905,ENSP00000354961,REP.A006_YAPC_24H:C01
CHEMBL1090360,P03905,ENSP00000354961,REP.A016_HELA_24H:K13
CHEMBL59836,P03905,ENSP00000354961,REP.A027_MCF7_24H:N07
CHEMBL109405,P03905,ENSP00000354961,REP.A007_HELA_24H:C01
CHEMBL109405,P03905,ENSP00000354961,REP.A013_MCF7_24H:M13
CHEMBL146359,P03905,ENSP00000354961,REP.A018_HT29_24H:F19
CHEMBL449732,P03905,ENSP00000354961,REP.A003_A375_24H:B07
CHEMBL310867,P03905,ENSP00000354961,REP.A014_A375_24H:I07
CHEMBL3325745,P03905,ENSP00000354961,REP.A027_HT29_24H:L13
CHEMBL212349,P03905,ENSP00000354961,LJP008_MCF7_24H:J07
CHEMBL144493,P03905,ENSP00000354961,REP.A014_HT29_24H:P01
CHEMBL517866,P03905,ENSP00000354961,REP.A024_MCF7_24H:E19
CHEMBL3286556,P03905,ENSP00000354961,LJP008_HA1E_24H:L19
CHEMBL115600,P03905,ENSP00000354961,REP.A015_PC3_24H:L07
CHEMBL288447,P03905,ENSP00000354961,LJP008_SKL_24H:D19
CHEMBL322067,P03905,ENSP00000354961,REP.A024_MCF7_24H:I01
CHEMBL438257,P03905,ENSP00000354961,REP.A022_A375_24H:N01
CHEMBL654,P03905,ENSP00000354961,REP.A003_HT29_24H:M19
CHEMBL345458,P03905,ENSP00000354961,REP.A013_HELA_24H:N01
CHEMBL294226,P03905,ENSP00000354961,REP.A011_PC3_24H:I19
CHEMBL6310,P03905,ENSP00000354961,REP.A015_MCF7_24H:B19
CHEMBL252539,P03905,ENSP00000354961,REP.A003_HELA_24H:K13
CHEMBL385514,P03905,ENSP00000354961,REP.A027_YAPC_24H:N07
CHEMBL220535,P03905,ENSP00000354961,REP.A009_MCF7_24H:B13
CHEMBL206697,P03905,ENSP00000354961,REP.A022_HA1E_24H:N01
CHEMBL3238099,P03905,ENSP00000354961,LPROT002_A375_6H:P05
CHEMBL320906,P03905,ENSP00000354961,REP.A014_HELA_24H:I07
CHEMBL255511,P03905,ENSP00000354961,REP.A012_YAPC_24H:A19
CHEMBL222130,P03905,ENSP00000354961,REP.A009_HT29_24H:B13
CHEMBL3604842,P03905,ENSP00000354961,REP.A006_MCF7_24H:H07
CHEMBL59532,P03905,ENSP00000354961,REP.A018_A375_24H:N01
CHEMBL3608880,P03905,ENSP00000354961,REP.A002_PC3_24H:P07
CHEMBL231812,P03905,ENSP00000354961,REP.A006_YAPC_24H:B07
CHEMBL144493,P03905,ENSP00000354961,REP.A026_YAPC_24H:A07
CHEMBL199766,P03905,ENSP00000354961,REP.A017_PC3_24H:C13
CHEMBL435814,P03905,ENSP00000354961,LJP007_NPC.CAS9_24H:K19
CHEMBL135,P03905,ENSP00000354961,REP.A005_PC3_24H:F13
CHEMBL250483,P03905,ENSP00000354961,REP.A011_HT29_24H:M13
CHEMBL302684,P03905,ENSP00000354961,LJP009_ASC.C_24H:F19
CHEMBL255312,P03905,ENSP00000354961,LJP005_BT20_3H:J01
CHEMBL115600,P03905,ENSP00000354961,REP.A006_HA1E_24H:H07
CHEMBL3259917,P03905,ENSP00000354961,REP.A014_HELA_24H:P01
CHEMBL571610,P03905,ENSP00000354961,LPROT002_MCF7_6H:L14
CHEMBL6310,P03905,ENSP00000354961,REP.A015_HA1E_24H:B19
CHEMBL209803,P03905,ENSP00000354961,REP.A018_HT29_24H:F19
CHEMBL476312,P03905,ENSP00000354961,LJP007_ASC.C_24H:B13
CHEMBL3357657,P03905,ENSP00000354961,LJP006_HCC515_24H:B07
CHEMBL202656,P03905,ENSP00000354961,REP.A001_PC3_24H:C01
CHEMBL256154,P03905,ENSP00000354961,LJP005_SKBR3_24H:J01
CHEMBL400987,P03905,ENSP00000354961,REP.A011_PC3_24H:A13
CHEMBL144493,P03905,ENSP00000354961,REP.A005_HT29_24H:F13
CHEMBL78310,P03905,ENSP00000354961,REP.A023_PC3_24H:D13
CHEMBL1090360,P03905,ENSP00000354961,REP.A016_MCF7_24H:K13
CHEMBL3402678,P03905,ENSP00000354961,REP.A001_YAPC_24H:D07
CHEMBL403033,P03905,ENSP00000354961,REP.A012_A375_24H:A19
CHEMBL70,P03905,ENSP00000354961,REP.A001_HA1E_24H:C01
CHEMBL21156,P03905,ENSP00000354961,REP.A020_PC3_24H:G19
CHEMBL310867,P03905,ENSP00000354961,REP.A007_A375_24H:H19
