sig_index,sig_id
2556,REP.A016_HA1E_24H:L01
2557,REP.A016_HA1E_24H:L19
2558,REP.A016_HA1E_24H:M01
2559,REP.A016_HA1E_24H:N01
2560,REP.A016_HA1E_24H:N13
2561,REP.A016_HA1E_24H:O13
2562,REP.A016_HA1E_24H:O19
2563,REP.A016_HA1E_24H:P07
2564,REP.A016_HA1E_24H:P13
2565,REP.A016_HELA_24H:A07
2566,REP.A016_HELA_24H:A13
2567,REP.A016_HELA_24H:C01
2568,REP.A016_HELA_24H:C07
2569,REP.A016_HELA_24H:D01
2570,REP.A016_HELA_24H:D07
2571,REP.A016_HELA_24H:E07
2572,REP.A016_HELA_24H:E19
2573,REP.A016_HELA_24H:F01
2574,REP.A016_HELA_24H:H01
2575,REP.A016_HELA_24H:H19
2576,REP.A016_HELA_24H:I07
2577,REP.A016_HELA_24H:J01
2578,REP.A016_HELA_24H:J07
2579,REP.A016_HELA_24H:K01
2580,REP.A016_HELA_24H:K13
2581,REP.A016_HELA_24H:K19
2582,REP.A016_HELA_24H:L01
2583,REP.A016_HELA_24H:L19
2584,REP.A016_HELA_24H:M01
2585,REP.A016_HELA_24H:N01
2586,REP.A016_HELA_24H:N13
2587,REP.A016_HELA_24H:O13
2588,REP.A016_HELA_24H:O19
2589,REP.A016_HELA_24H:P07
2590,REP.A016_HELA_24H:P13
2591,REP.A016_HT29_24H:A07
2592,REP.A016_HT29_24H:A13
2593,REP.A016_HT29_24H:C01
2594,REP.A016_HT29_24H:C07
2595,REP.A016_HT29_24H:D01
2596,REP.A016_HT29_24H:D07
2597,REP.A016_HT29_24H:E07
2598,REP.A016_HT29_24H:E19
2599,REP.A016_HT29_24H:F01
2600,REP.A016_HT29_24H:H01
2601,REP.A016_HT29_24H:H19
2602,REP.A016_HT29_24H:I07
2603,REP.A016_HT29_24H:J01
2604,REP.A016_HT29_24H:J07
2605,REP.A016_HT29_24H:K01
2606,REP.A016_HT29_24H:K13
2607,REP.A016_HT29_24H:K19
2608,REP.A016_HT29_24H:L01
2609,REP.A016_HT29_24H:L19
2610,REP.A016_HT29_24H:M01
2611,REP.A016_HT29_24H:N01
2612,REP.A016_HT29_24H:N13
2613,REP.A016_HT29_24H:O13
2614,REP.A016_HT29_24H:O19
2615,REP.A016_HT29_24H:P07
2616,REP.A016_HT29_24H:P13
2617,REP.A016_MCF7_24H:A07
2618,REP.A016_MCF7_24H:A13
2619,REP.A016_MCF7_24H:C01
2620,REP.A016_MCF7_24H:C07
2621,REP.A016_MCF7_24H:D01
2622,REP.A016_MCF7_24H:D07
2623,REP.A016_MCF7_24H:E07
2624,REP.A016_MCF7_24H:E19
2625,REP.A016_MCF7_24H:F01
2626,REP.A016_MCF7_24H:H01
2627,REP.A016_MCF7_24H:H19
2628,REP.A016_MCF7_24H:I07
2629,REP.A016_MCF7_24H:J01
2630,REP.A016_MCF7_24H:J07
2631,REP.A016_MCF7_24H:K01
2632,REP.A016_MCF7_24H:K13
2633,REP.A016_MCF7_24H:K19
2634,REP.A016_MCF7_24H:L01
2635,REP.A016_MCF7_24H:L19
2636,REP.A016_MCF7_24H:M01
2637,REP.A016_MCF7_24H:N01
2638,REP.A016_MCF7_24H:N13
2639,REP.A016_MCF7_24H:O13
2640,REP.A016_MCF7_24H:P07
2641,REP.A016_MCF7_24H:P13
2642,REP.A016_MCF7_24H:O19
2643,REP.A016_PC3_24H:A07
2644,REP.A016_PC3_24H:A13
2645,REP.A016_PC3_24H:C01
2646,REP.A016_PC3_24H:C07
2647,REP.A016_PC3_24H:D01
2648,REP.A016_PC3_24H:D07
2649,REP.A016_PC3_24H:E07
2650,REP.A016_PC3_24H:F01
2651,REP.A016_PC3_24H:H01
2652,REP.A016_PC3_24H:H19
2653,REP.A016_PC3_24H:I07
2654,REP.A016_PC3_24H:J01
2655,REP.A016_PC3_24H:J07
2656,REP.A016_PC3_24H:K01
2657,REP.A016_PC3_24H:K13
2658,REP.A016_PC3_24H:K19
2659,REP.A016_PC3_24H:L01
2660,REP.A016_PC3_24H:L19
2661,REP.A016_PC3_24H:M01
2662,REP.A016_PC3_24H:N01
2663,REP.A016_PC3_24H:N13
2664,REP.A016_PC3_24H:O13
2665,REP.A016_PC3_24H:O19
2666,REP.A016_PC3_24H:P07
2667,REP.A016_PC3_24H:P13
2668,REP.A016_PC3_24H:E19
2669,REP.A016_YAPC_24H:A07
2670,REP.A016_YAPC_24H:A13
2671,REP.A016_YAPC_24H:C01
2672,REP.A016_YAPC_24H:C07
2673,REP.A016_YAPC_24H:D01
2674,REP.A016_YAPC_24H:D07
2675,REP.A016_YAPC_24H:E07
2676,REP.A016_YAPC_24H:E19
2677,REP.A016_YAPC_24H:F01
2678,REP.A016_YAPC_24H:H01
2679,REP.A016_YAPC_24H:H19
2680,REP.A016_YAPC_24H:I07
2681,REP.A016_YAPC_24H:J01
2682,REP.A016_YAPC_24H:J07
2683,REP.A016_YAPC_24H:K01
2684,REP.A016_YAPC_24H:K13
2685,REP.A016_YAPC_24H:K19
2686,REP.A016_YAPC_24H:L01
2687,REP.A016_YAPC_24H:L19
2688,REP.A016_YAPC_24H:M01
2689,REP.A016_YAPC_24H:N01
2690,REP.A016_YAPC_24H:O13
2691,REP.A016_YAPC_24H:P07
2692,REP.A016_YAPC_24H:P13
2693,REP.A016_YAPC_24H:N13
2694,REP.A016_YAPC_24H:O19
2695,REP.A017_A375_24H:A19
2696,REP.A017_A375_24H:B13
2697,REP.A017_A375_24H:C01
2698,REP.A017_A375_24H:C13
2699,REP.A017_A375_24H:D01
2700,REP.A017_A375_24H:E13
2701,REP.A017_A375_24H:F01
2702,REP.A017_A375_24H:F19
2703,REP.A017_A375_24H:G07
2704,REP.A017_A375_24H:G19
2705,REP.A017_A375_24H:H13
2706,REP.A017_A375_24H:I01
2707,REP.A017_A375_24H:J01
2708,REP.A017_A375_24H:J07
2709,REP.A017_A375_24H:M19
2710,REP.A017_A375_24H:N01
2711,REP.A017_A375_24H:N07
2712,REP.A017_A375_24H:O13
2713,REP.A017_A375_24H:O19
2714,REP.A017_HA1E_24H:A19
2715,REP.A017_HA1E_24H:B13
2716,REP.A017_HA1E_24H:C01
2717,REP.A017_HA1E_24H:C13
2718,REP.A017_HA1E_24H:D01
2719,REP.A017_HA1E_24H:E13
2720,REP.A017_HA1E_24H:F01
2721,REP.A017_HA1E_24H:F19
2722,REP.A017_HA1E_24H:G07
2723,REP.A017_HA1E_24H:G19
2724,REP.A017_HA1E_24H:H13
2725,REP.A017_HA1E_24H:I01
2726,REP.A017_HA1E_24H:J01
2727,REP.A017_HA1E_24H:J07
2728,REP.A017_HA1E_24H:M19
2729,REP.A017_HA1E_24H:N01
2730,REP.A017_HA1E_24H:N07
2731,REP.A017_HA1E_24H:O13
2732,REP.A017_HA1E_24H:O19
2733,REP.A017_HELA_24H:A19
2734,REP.A017_HELA_24H:B13
2735,REP.A017_HELA_24H:C01
2736,REP.A017_HELA_24H:C13
2737,REP.A017_HELA_24H:D01
2738,REP.A017_HELA_24H:E13
2739,REP.A017_HELA_24H:F01
2740,REP.A017_HELA_24H:F19
2741,REP.A017_HELA_24H:G07
2742,REP.A017_HELA_24H:G19
2743,REP.A017_HELA_24H:H13
2744,REP.A017_HELA_24H:I01
2745,REP.A017_HELA_24H:J01
2746,REP.A017_HELA_24H:J07
2747,REP.A017_HELA_24H:M19
2748,REP.A017_HELA_24H:N01
2749,REP.A017_HELA_24H:N07
2750,REP.A017_HELA_24H:O13
2751,REP.A017_HELA_24H:O19
2752,REP.A017_HT29_24H:A19
2753,REP.A017_HT29_24H:B13
2754,REP.A017_HT29_24H:C01
2755,REP.A017_HT29_24H:C13
2756,REP.A017_HT29_24H:D01
2757,REP.A017_HT29_24H:E13
2758,REP.A017_HT29_24H:F01
2759,REP.A017_HT29_24H:F19
2760,REP.A017_HT29_24H:G07
2761,REP.A017_HT29_24H:G19
2762,REP.A017_HT29_24H:H13
2763,REP.A017_HT29_24H:I01
2764,REP.A017_HT29_24H:J01
2765,REP.A017_HT29_24H:J07
2766,REP.A017_HT29_24H:M19
2767,REP.A017_HT29_24H:N01
2768,REP.A017_HT29_24H:N07
2769,REP.A017_HT29_24H:O13
2770,REP.A017_HT29_24H:O19
2771,REP.A017_MCF7_24H:A19
2772,REP.A017_MCF7_24H:B13
2773,REP.A017_MCF7_24H:C01
2774,REP.A017_MCF7_24H:C13
2775,REP.A017_MCF7_24H:D01
2776,REP.A017_MCF7_24H:E13
2777,REP.A017_MCF7_24H:F01
2778,REP.A017_MCF7_24H:F19
2779,REP.A017_MCF7_24H:G07
2780,REP.A017_MCF7_24H:G19
2781,REP.A017_MCF7_24H:H13
2782,REP.A017_MCF7_24H:I01
2783,REP.A017_MCF7_24H:J01
2784,REP.A017_MCF7_24H:J07
2785,REP.A017_MCF7_24H:N01
2786,REP.A017_MCF7_24H:N07
2787,REP.A017_MCF7_24H:O13
2788,REP.A017_MCF7_24H:O19
2789,REP.A017_MCF7_24H:M19
2790,REP.A017_PC3_24H:A19
2791,REP.A017_PC3_24H:B13
2792,REP.A017_PC3_24H:C01
2793,REP.A017_PC3_24H:C13
2794,REP.A017_PC3_24H:D01
2795,REP.A017_PC3_24H:E13
2796,REP.A017_PC3_24H:F01
2797,REP.A017_PC3_24H:F19
2798,REP.A017_PC3_24H:G07
2799,REP.A017_PC3_24H:G19
2800,REP.A017_PC3_24H:H13
2801,REP.A017_PC3_24H:I01
2802,REP.A017_PC3_24H:J01
2803,REP.A017_PC3_24H:J07
2804,REP.A017_PC3_24H:M19
2805,REP.A017_PC3_24H:N01
2806,REP.A017_PC3_24H:N07
2807,REP.A017_PC3_24H:O13
2808,REP.A017_PC3_24H:O19
2809,REP.A017_YAPC_24H:A19
2810,REP.A017_YAPC_24H:B13
2811,REP.A017_YAPC_24H:C01
2812,REP.A017_YAPC_24H:C13
2813,REP.A017_YAPC_24H:D01
2814,REP.A017_YAPC_24H:E13
2815,REP.A017_YAPC_24H:F01
2816,REP.A017_YAPC_24H:F19
2817,REP.A017_YAPC_24H:G07
2818,REP.A017_YAPC_24H:G19
2819,REP.A017_YAPC_24H:H13
2820,REP.A017_YAPC_24H:I01
2821,REP.A017_YAPC_24H:J01
2822,REP.A017_YAPC_24H:J07
2823,REP.A017_YAPC_24H:M19
2824,REP.A017_YAPC_24H:N01
2825,REP.A017_YAPC_24H:N07
2826,REP.A017_YAPC_24H:O13
2827,REP.A017_YAPC_24H:O19
2828,REP.A018_A375_24H:C01
2829,REP.A018_A375_24H:C13
2830,REP.A018_A375_24H:D13
2831,REP.A018_A375_24H:E13
2832,REP.A018_A375_24H:F13
2833,REP.A018_A375_24H:F19
2834,REP.A018_A375_24H:G07
2835,REP.A018_A375_24H:H01
2836,REP.A018_A375_24H:H07
2837,REP.A018_A375_24H:H13
2838,REP.A018_A375_24H:I01
2839,REP.A018_A375_24H:J19
2840,REP.A018_A375_24H:L07
2841,REP.A018_A375_24H:L13
2842,REP.A018_A375_24H:M19
2843,REP.A018_A375_24H:N01
2844,REP.A018_A375_24H:N13
2845,REP.A018_A375_24H:N19
2846,REP.A018_A375_24H:O13
2847,REP.A018_A375_24H:O19
2848,REP.A018_A375_24H:P07
2849,REP.A018_HA1E_24H:C01
2850,REP.A018_HA1E_24H:C13
2851,REP.A018_HA1E_24H:D13
2852,REP.A018_HA1E_24H:E13
2853,REP.A018_HA1E_24H:F13
2854,REP.A018_HA1E_24H:F19
2855,REP.A018_HA1E_24H:G07
2856,REP.A018_HA1E_24H:H01
2857,REP.A018_HA1E_24H:H07
2858,REP.A018_HA1E_24H:H13
2859,REP.A018_HA1E_24H:I01
2860,REP.A018_HA1E_24H:J19
2861,REP.A018_HA1E_24H:L07
2862,REP.A018_HA1E_24H:L13
2863,REP.A018_HA1E_24H:M19
2864,REP.A018_HA1E_24H:N01
2865,REP.A018_HA1E_24H:N13
2866,REP.A018_HA1E_24H:N19
2867,REP.A018_HA1E_24H:O13
2868,REP.A018_HA1E_24H:O19
2869,REP.A018_HA1E_24H:P07
2870,REP.A018_HELA_24H:C01
2871,REP.A018_HELA_24H:C13
2872,REP.A018_HELA_24H:D13
2873,REP.A018_HELA_24H:E13
2874,REP.A018_HELA_24H:F13
2875,REP.A018_HELA_24H:F19
2876,REP.A018_HELA_24H:G07
2877,REP.A018_HELA_24H:H01
2878,REP.A018_HELA_24H:H07
2879,REP.A018_HELA_24H:H13
2880,REP.A018_HELA_24H:I01
2881,REP.A018_HELA_24H:J19
2882,REP.A018_HELA_24H:L07
2883,REP.A018_HELA_24H:L13
2884,REP.A018_HELA_24H:M19
2885,REP.A018_HELA_24H:N01
2886,REP.A018_HELA_24H:N13
2887,REP.A018_HELA_24H:N19
2888,REP.A018_HELA_24H:O13
2889,REP.A018_HELA_24H:O19
2890,REP.A018_HELA_24H:P07
2891,REP.A018_HT29_24H:C01
2892,REP.A018_HT29_24H:C13
2893,REP.A018_HT29_24H:D13
2894,REP.A018_HT29_24H:E13
2895,REP.A018_HT29_24H:F13
2896,REP.A018_HT29_24H:F19
2897,REP.A018_HT29_24H:G07
2898,REP.A018_HT29_24H:H01
2899,REP.A018_HT29_24H:H07
2900,REP.A018_HT29_24H:H13
2901,REP.A018_HT29_24H:I01
2902,REP.A018_HT29_24H:J19
2903,REP.A018_HT29_24H:L07
2904,REP.A018_HT29_24H:L13
2905,REP.A018_HT29_24H:M19
2906,REP.A018_HT29_24H:N01
2907,REP.A018_HT29_24H:N13
2908,REP.A018_HT29_24H:N19
2909,REP.A018_HT29_24H:O13
2910,REP.A018_HT29_24H:O19
2911,REP.A018_HT29_24H:P07
2912,REP.A018_MCF7_24H:C01
2913,REP.A018_MCF7_24H:C13
2914,REP.A018_MCF7_24H:D13
2915,REP.A018_MCF7_24H:E13
2916,REP.A018_MCF7_24H:F13
2917,REP.A018_MCF7_24H:F19
2918,REP.A018_MCF7_24H:G07
2919,REP.A018_MCF7_24H:H01
2920,REP.A018_MCF7_24H:H07
2921,REP.A018_MCF7_24H:H13
2922,REP.A018_MCF7_24H:I01
2923,REP.A018_MCF7_24H:J19
2924,REP.A018_MCF7_24H:L07
2925,REP.A018_MCF7_24H:L13
2926,REP.A018_MCF7_24H:M19
2927,REP.A018_MCF7_24H:N01
2928,REP.A018_MCF7_24H:N13
2929,REP.A018_MCF7_24H:N19
2930,REP.A018_MCF7_24H:O13
2931,REP.A018_MCF7_24H:O19
2932,REP.A018_MCF7_24H:P07
2933,REP.A018_PC3_24H:C01
2934,REP.A018_PC3_24H:C13
2935,REP.A018_PC3_24H:D13
2936,REP.A018_PC3_24H:E13
2937,REP.A018_PC3_24H:F13
2938,REP.A018_PC3_24H:F19
2939,REP.A018_PC3_24H:G07
2940,REP.A018_PC3_24H:H01
2941,REP.A018_PC3_24H:H07
2942,REP.A018_PC3_24H:H13
2943,REP.A018_PC3_24H:I01
2944,REP.A018_PC3_24H:J19
2945,REP.A018_PC3_24H:L07
2946,REP.A018_PC3_24H:L13
2947,REP.A018_PC3_24H:M19
2948,REP.A018_PC3_24H:N01
2949,REP.A018_PC3_24H:N13
2950,REP.A018_PC3_24H:N19
2951,REP.A018_PC3_24H:O13
2952,REP.A018_PC3_24H:O19
2953,REP.A018_PC3_24H:P07
2954,REP.A018_YAPC_24H:C01
2955,REP.A018_YAPC_24H:C13
2956,REP.A018_YAPC_24H:D13
2957,REP.A018_YAPC_24H:E13
2958,REP.A018_YAPC_24H:F13
2959,REP.A018_YAPC_24H:F19
2960,REP.A018_YAPC_24H:G07
2961,REP.A018_YAPC_24H:H01
2962,REP.A018_YAPC_24H:H07
2963,REP.A018_YAPC_24H:H13
2964,REP.A018_YAPC_24H:I01
2965,REP.A018_YAPC_24H:J19
2966,REP.A018_YAPC_24H:L07
2967,REP.A018_YAPC_24H:L13
2968,REP.A018_YAPC_24H:M19
2969,REP.A018_YAPC_24H:N01
2970,REP.A018_YAPC_24H:N13
2971,REP.A018_YAPC_24H:N19
2972,REP.A018_YAPC_24H:O13
2973,REP.A018_YAPC_24H:O19
2974,REP.A018_YAPC_24H:P07
2975,REP.A019_A375_24H:A07
2976,REP.A019_A375_24H:A13
2977,REP.A019_A375_24H:B07
2978,REP.A019_A375_24H:C07
2979,REP.A019_A375_24H:C13
2980,REP.A019_A375_24H:D13
2981,REP.A019_A375_24H:E07
2982,REP.A019_A375_24H:E13
2983,REP.A019_A375_24H:F13
2984,REP.A019_A375_24H:F19
2985,REP.A019_A375_24H:G01
2986,REP.A019_A375_24H:G19
2987,REP.A019_A375_24H:H01
2988,REP.A019_A375_24H:I01
2989,REP.A019_A375_24H:J01
2990,REP.A019_A375_24H:K01
2991,REP.A019_A375_24H:L07
2992,REP.A019_A375_24H:L13
2993,REP.A019_A375_24H:L19
2994,REP.A019_A375_24H:M07
2995,REP.A019_A375_24H:M13
2996,REP.A019_A375_24H:M19
2997,REP.A019_A375_24H:N01
2998,REP.A019_A375_24H:P13
2999,REP.A019_HA1E_24H:A13
3000,REP.A019_HA1E_24H:B07
3001,REP.A019_HA1E_24H:C07
3002,REP.A019_HA1E_24H:C13
3003,REP.A019_HA1E_24H:D13
3004,REP.A019_HA1E_24H:E07
3005,REP.A019_HA1E_24H:E13
3006,REP.A019_HA1E_24H:F13
3007,REP.A019_HA1E_24H:F19
3008,REP.A019_HA1E_24H:G01
3009,REP.A019_HA1E_24H:G19
3010,REP.A019_HA1E_24H:H01
3011,REP.A019_HA1E_24H:I01
3012,REP.A019_HA1E_24H:J01
3013,REP.A019_HA1E_24H:K01
3014,REP.A019_HA1E_24H:L07
3015,REP.A019_HA1E_24H:L13
3016,REP.A019_HA1E_24H:L19
3017,REP.A019_HA1E_24H:M07
3018,REP.A019_HA1E_24H:M13
3019,REP.A019_HA1E_24H:M19
3020,REP.A019_HA1E_24H:N01
3021,REP.A019_HA1E_24H:P13
3022,REP.A019_HA1E_24H:A07
3023,REP.A019_HELA_24H:A07
3024,REP.A019_HELA_24H:A13
3025,REP.A019_HELA_24H:B07
3026,REP.A019_HELA_24H:C07
3027,REP.A019_HELA_24H:C13
3028,REP.A019_HELA_24H:D13
3029,REP.A019_HELA_24H:E07
3030,REP.A019_HELA_24H:E13
3031,REP.A019_HELA_24H:F13
3032,REP.A019_HELA_24H:F19
3033,REP.A019_HELA_24H:G01
3034,REP.A019_HELA_24H:G19
3035,REP.A019_HELA_24H:H01
3036,REP.A019_HELA_24H:I01
3037,REP.A019_HELA_24H:J01
3038,REP.A019_HELA_24H:K01
3039,REP.A019_HELA_24H:L07
3040,REP.A019_HELA_24H:L13
3041,REP.A019_HELA_24H:L19
3042,REP.A019_HELA_24H:M07
3043,REP.A019_HELA_24H:M13
3044,REP.A019_HELA_24H:M19
3045,REP.A019_HELA_24H:N01
3046,REP.A019_HELA_24H:P13
3047,REP.A019_HT29_24H:A07
3048,REP.A019_HT29_24H:A13
3049,REP.A019_HT29_24H:B07
3050,REP.A019_HT29_24H:C07
3051,REP.A019_HT29_24H:C13
3052,REP.A019_HT29_24H:D13
3053,REP.A019_HT29_24H:E07
3054,REP.A019_HT29_24H:E13
3055,REP.A019_HT29_24H:F13
3056,REP.A019_HT29_24H:F19
3057,REP.A019_HT29_24H:G01
3058,REP.A019_HT29_24H:G19
3059,REP.A019_HT29_24H:H01
3060,REP.A019_HT29_24H:I01
3061,REP.A019_HT29_24H:J01
3062,REP.A019_HT29_24H:K01
3063,REP.A019_HT29_24H:L07
3064,REP.A019_HT29_24H:L13
3065,REP.A019_HT29_24H:L19
3066,REP.A019_HT29_24H:M07
3067,REP.A019_HT29_24H:M13
3068,REP.A019_HT29_24H:M19
3069,REP.A019_HT29_24H:N01
3070,REP.A019_HT29_24H:P13
3071,REP.A019_MCF7_24H:A07
3072,REP.A019_MCF7_24H:A13
3073,REP.A019_MCF7_24H:B07
3074,REP.A019_MCF7_24H:C07
3075,REP.A019_MCF7_24H:C13
3076,REP.A019_MCF7_24H:D13
3077,REP.A019_MCF7_24H:E07
3078,REP.A019_MCF7_24H:E13
3079,REP.A019_MCF7_24H:F13
3080,REP.A019_MCF7_24H:F19
3081,REP.A019_MCF7_24H:G01
3082,REP.A019_MCF7_24H:G19
3083,REP.A019_MCF7_24H:H01
3084,REP.A019_MCF7_24H:I01
3085,REP.A019_MCF7_24H:J01
3086,REP.A019_MCF7_24H:K01
3087,REP.A019_MCF7_24H:L07
3088,REP.A019_MCF7_24H:L13
3089,REP.A019_MCF7_24H:L19
3090,REP.A019_MCF7_24H:M07
3091,REP.A019_MCF7_24H:M13
3092,REP.A019_MCF7_24H:M19
3093,REP.A019_MCF7_24H:N01
3094,REP.A019_MCF7_24H:P13
3095,REP.A019_PC3_24H:A07
3096,REP.A019_PC3_24H:A13
3097,REP.A019_PC3_24H:B07
3098,REP.A019_PC3_24H:C07
3099,REP.A019_PC3_24H:C13
3100,REP.A019_PC3_24H:D13
3101,REP.A019_PC3_24H:E13
3102,REP.A019_PC3_24H:F13
3103,REP.A019_PC3_24H:F19
3104,REP.A019_PC3_24H:G01
3105,REP.A019_PC3_24H:G19
3106,REP.A019_PC3_24H:H01
3107,REP.A019_PC3_24H:I01
3108,REP.A019_PC3_24H:J01
3109,REP.A019_PC3_24H:K01
3110,REP.A019_PC3_24H:L07
3111,REP.A019_PC3_24H:L13
3112,REP.A019_PC3_24H:L19
3113,REP.A019_PC3_24H:M07
3114,REP.A019_PC3_24H:M13
3115,REP.A019_PC3_24H:M19
3116,REP.A019_PC3_24H:N01
3117,REP.A019_PC3_24H:P13
3118,REP.A019_PC3_24H:E07
3119,REP.A019_YAPC_24H:A07
3120,REP.A019_YAPC_24H:A13
3121,REP.A019_YAPC_24H:B07
3122,REP.A019_YAPC_24H:C07
3123,REP.A019_YAPC_24H:C13
3124,REP.A019_YAPC_24H:D13
3125,REP.A019_YAPC_24H:E07
3126,REP.A019_YAPC_24H:E13
3127,REP.A019_YAPC_24H:F13
3128,REP.A019_YAPC_24H:F19
3129,REP.A019_YAPC_24H:G01
3130,REP.A019_YAPC_24H:G19
3131,REP.A019_YAPC_24H:H01
3132,REP.A019_YAPC_24H:I01
3133,REP.A019_YAPC_24H:J01
3134,REP.A019_YAPC_24H:K01
3135,REP.A019_YAPC_24H:L07
3136,REP.A019_YAPC_24H:L13
3137,REP.A019_YAPC_24H:L19
3138,REP.A019_YAPC_24H:M07
3139,REP.A019_YAPC_24H:M13
3140,REP.A019_YAPC_24H:M19
3141,REP.A019_YAPC_24H:N01
3142,REP.A019_YAPC_24H:P13
3143,REP.A020_A375_24H:A13
3144,REP.A020_A375_24H:B13
3145,REP.A020_A375_24H:D01
3146,REP.A020_A375_24H:E07
3147,REP.A020_A375_24H:E13
3148,REP.A020_A375_24H:E19
3149,REP.A020_A375_24H:F13
3150,REP.A020_A375_24H:G01
3151,REP.A020_A375_24H:G07
3152,REP.A020_A375_24H:G19
3153,REP.A020_A375_24H:H01
3154,REP.A020_A375_24H:H07
3155,REP.A020_A375_24H:H13
3156,REP.A020_A375_24H:I07
3157,REP.A020_A375_24H:I13
3158,REP.A020_A375_24H:J01
3159,REP.A020_A375_24H:J07
3160,REP.A020_A375_24H:K01
3161,REP.A020_A375_24H:L01
3162,REP.A020_A375_24H:M19
3163,REP.A020_A375_24H:P07
3164,REP.A020_A375_24H:P13
3165,REP.A020_HA1E_24H:A13
3166,REP.A020_HA1E_24H:B13
3167,REP.A020_HA1E_24H:D01
3168,REP.A020_HA1E_24H:E07
3169,REP.A020_HA1E_24H:E13
3170,REP.A020_HA1E_24H:E19
3171,REP.A020_HA1E_24H:F13
3172,REP.A020_HA1E_24H:G01
3173,REP.A020_HA1E_24H:G07
3174,REP.A020_HA1E_24H:G19
3175,REP.A020_HA1E_24H:H01
3176,REP.A020_HA1E_24H:H07
3177,REP.A020_HA1E_24H:H13
3178,REP.A020_HA1E_24H:I07
3179,REP.A020_HA1E_24H:I13
3180,REP.A020_HA1E_24H:J01
3181,REP.A020_HA1E_24H:J07
3182,REP.A020_HA1E_24H:K01
3183,REP.A020_HA1E_24H:L01
3184,REP.A020_HA1E_24H:M19
3185,REP.A020_HA1E_24H:P07
3186,REP.A020_HA1E_24H:P13
3187,REP.A020_HELA_24H:A13
3188,REP.A020_HELA_24H:B13
3189,REP.A020_HELA_24H:D01
3190,REP.A020_HELA_24H:E07
3191,REP.A020_HELA_24H:E13
3192,REP.A020_HELA_24H:E19
3193,REP.A020_HELA_24H:F13
3194,REP.A020_HELA_24H:G01
3195,REP.A020_HELA_24H:G07
3196,REP.A020_HELA_24H:G19
3197,REP.A020_HELA_24H:H01
3198,REP.A020_HELA_24H:H07
3199,REP.A020_HELA_24H:H13
3200,REP.A020_HELA_24H:I07
3201,REP.A020_HELA_24H:I13
3202,REP.A020_HELA_24H:J01
3203,REP.A020_HELA_24H:J07
3204,REP.A020_HELA_24H:K01
3205,REP.A020_HELA_24H:L01
3206,REP.A020_HELA_24H:M19
3207,REP.A020_HELA_24H:P07
3208,REP.A020_HELA_24H:P13
3209,REP.A020_HT29_24H:A13
3210,REP.A020_HT29_24H:B13
3211,REP.A020_HT29_24H:D01
3212,REP.A020_HT29_24H:E07
3213,REP.A020_HT29_24H:E13
3214,REP.A020_HT29_24H:E19
3215,REP.A020_HT29_24H:F13
3216,REP.A020_HT29_24H:G01
3217,REP.A020_HT29_24H:G07
3218,REP.A020_HT29_24H:G19
3219,REP.A020_HT29_24H:H01
3220,REP.A020_HT29_24H:H07
3221,REP.A020_HT29_24H:H13
3222,REP.A020_HT29_24H:I07
3223,REP.A020_HT29_24H:I13
3224,REP.A020_HT29_24H:J01
3225,REP.A020_HT29_24H:J07
3226,REP.A020_HT29_24H:K01
3227,REP.A020_HT29_24H:L01
3228,REP.A020_HT29_24H:M19
3229,REP.A020_HT29_24H:P07
3230,REP.A020_HT29_24H:P13
3231,REP.A020_MCF7_24H:A13
3232,REP.A020_MCF7_24H:B13
3233,REP.A020_MCF7_24H:D01
3234,REP.A020_MCF7_24H:E07
3235,REP.A020_MCF7_24H:E13
3236,REP.A020_MCF7_24H:E19
3237,REP.A020_MCF7_24H:F13
3238,REP.A020_MCF7_24H:G01
3239,REP.A020_MCF7_24H:G07
3240,REP.A020_MCF7_24H:G19
3241,REP.A020_MCF7_24H:H01
3242,REP.A020_MCF7_24H:H07
3243,REP.A020_MCF7_24H:H13
3244,REP.A020_MCF7_24H:I07
3245,REP.A020_MCF7_24H:I13
3246,REP.A020_MCF7_24H:J01
3247,REP.A020_MCF7_24H:J07
3248,REP.A020_MCF7_24H:K01
3249,REP.A020_MCF7_24H:L01
3250,REP.A020_MCF7_24H:M19
3251,REP.A020_MCF7_24H:P07
3252,REP.A020_MCF7_24H:P13
3253,REP.A020_PC3_24H:A13
3254,REP.A020_PC3_24H:B13
3255,REP.A020_PC3_24H:D01
3256,REP.A020_PC3_24H:E07
3257,REP.A020_PC3_24H:E13
3258,REP.A020_PC3_24H:E19
3259,REP.A020_PC3_24H:F13
3260,REP.A020_PC3_24H:G01
3261,REP.A020_PC3_24H:G07
3262,REP.A020_PC3_24H:G19
3263,REP.A020_PC3_24H:H01
3264,REP.A020_PC3_24H:H07
3265,REP.A020_PC3_24H:H13
3266,REP.A020_PC3_24H:I07
3267,REP.A020_PC3_24H:I13
3268,REP.A020_PC3_24H:J01
3269,REP.A020_PC3_24H:J07
3270,REP.A020_PC3_24H:K01
3271,REP.A020_PC3_24H:L01
3272,REP.A020_PC3_24H:M19
3273,REP.A020_PC3_24H:P07
3274,REP.A020_PC3_24H:P13
3275,REP.A020_YAPC_24H:A13
3276,REP.A020_YAPC_24H:B13
3277,REP.A020_YAPC_24H:D01
3278,REP.A020_YAPC_24H:E07
3279,REP.A020_YAPC_24H:E13
